UserID;CardID;CardBrandID;CardType;CardNumber;CardLastDigit;Expires;CVV;HasChip;CreditLimit
1052;0;VSA;Debit;4852239481506090;6090;2012-11-01;226;NO;3728
1052;1;DSV;Credit;6172129329668610;8610;2024-10-01;585;YES;7400
1052;3;VSA;Debit;4643281848838060;8060;2021-02-01;413;YES;12299
1053;0;VSA;Credit;4086497597276970;6970;2021-03-01;383;YES;6800
1054;0;MSC;Debit;5153811866078710;8710;2017-01-01;115;YES;2172
1054;1;MSC;Debit;5514582408709010;9010;2021-04-01;117;YES;8661
1054;2;VSA;Debit;4456142342115900;5900;2023-03-01;189;YES;4009
1055;0;AMX;Credit;344844394968700;8700;2020-12-01;973;YES;11200
1055;1;VSA;Debit;4061650049353080;3080;2021-12-01;542;YES;16479
1056;1;MSC;Debit;5757503231654920;4920;2021-07-01;514;YES;17993
1057;0;MSC;Debit;5128394597214300;4300;2011-04-01;984;YES;16398
1057;1;MSC;Debit;5013050025628150;8150;2021-10-01;272;YES;21284
1058;0;VSA;Debit;4683799898016250;6250;2021-09-01;938;NO;13022
1058;1;VSA;Credit;4591328314306370;6370;2020-11-01;252;YES;8500
1059;0;VSA;Debit;4130167694765130;5130;2024-06-01;299;YES;34123
1059;1;MSC;Debit;5123318890212910;2910;2013-10-01;821;YES;25670
1059;2;MSC;Credit;5719709279353500;3500;2020-07-01;403;YES;9000
1059;3;VSA;Debit;4963194250583000;3000;2023-09-01;150;YES;8280
1060;0;AMX;Credit;398638761436555;6555;2021-01-01;177;YES;6400
1060;1;MSC;Debit;5945807507752760;2760;2022-08-01;282;YES;9741
1060;2;MSC;Debit;5228524583663220;3220;2023-06-01;720;YES;1326
1060;3;DSV;Credit;6151262896814380;4380;2022-10-01;10;YES;3600
1060;4;MSC;Credit;5824671780662840;2840;2022-05-01;554;YES;5500
1061;0;MSC;Debit;5397488043496240;6240;2020-10-01;915;YES;16675
1061;1;VSA;Debit;4003397958786970;6970;2021-05-01;994;YES;21594
1061;2;VSA;Debit;4345910488111900;1900;2020-02-01;867;YES;14277
1061;3;VSA;Debit;4169464534562520;2520;2021-09-01;770;YES;13368
1061;4;MSC;Credit;5242288844676220;6220;2020-05-01;740;YES;12700
1062;0;AMX;Credit;309312757333159;3159;2015-05-01;253;YES;11200
1062;1;VSA;Debit;4547819605508070;8070;2024-06-01;410;YES;1342
1062;2;VSA;Credit;4285723805461630;1630;2024-05-01;282;YES;8700
1062;4;MSC;Debit;5610643638268100;8100;2021-10-01;739;YES;35062
1063;0;MSC;Credit;5595124692967490;7490;2023-01-01;474;NO;9000
1063;1;VSA;Credit;4552564122869010;9010;2024-04-01;816;YES;9800
1063;2;MSC;Credit;5374521575849220;9220;2023-12-01;720;YES;10600
1063;3;VSA;Credit;4913659581054320;4320;2020-08-01;55;YES;7200
1063;4;AMX;Credit;358698367361738;1738;2023-11-01;803;YES;7900
1064;0;MSC;Debit;5247241630893010;3010;2020-02-01;285;YES;12189
1064;1;AMX;Credit;363194829032279;2279;2021-09-01;307;NO;12300
1064;2;VSA;Debit;4348922167384220;4220;2022-06-01;256;YES;8702
1064;3;MSC;Debit;5813126802246380;6380;2022-12-01;390;YES;10638
1064;4;AMX;Credit;355893231059855;9855;2020-11-01;374;YES;5800
1065;0;MSC;Credit;5202407614887770;7770;2020-11-01;17;YES;6800
1066;0;VSA;Credit;4846880896921020;1020;2011-09-01;89;YES;5800
1066;1;MSC;Debit;5342017674521140;1140;2024-08-01;200;YES;22742
1066;2;AMX;Credit;342127756889068;9068;2020-04-01;505;YES;19300
1066;3;VSA;Credit;4998523019501500;1500;2024-03-01;730;YES;13800
1067;0;MSC;Credit;5990870436342590;2590;2022-12-01;373;YES;8200
1068;0;VSA;Debit;4072906383807820;7820;2021-08-01;134;YES;840
1069;0;VSA;Credit;4896740019424790;4790;2023-02-01;107;YES;12600
1069;1;MSC;Debit;5527540454179730;9730;2023-09-01;594;YES;15552
1069;2;VSA;Debit;4084744531899330;9330;2022-08-01;22;YES;5133
1069;3;MSC;Debit;5573928816931760;1760;2020-11-01;814;YES;24049
1070;0;VSA;Debit;4736166071228960;8960;2020-10-01;535;YES;17382
1070;1;VSA;Debit;4043193069414730;4730;2021-09-01;859;NO;19483
1071;0;VSA;Debit;4549207388694990;4990;2020-07-01;454;YES;2174
1072;0;MSC;Debit;5800282249045730;5730;2017-08-01;159;YES;25301
1072;1;VSA;Credit;4500413559560450;450;2012-09-01;772;YES;11000
1072;2;DSV;Credit;6910507672679880;9880;2022-11-01;303;YES;7100
1073;2;VSA;Credit;4261459508856280;6280;2024-03-01;100;NO;10900
1074;0;VSA;Credit;4733101280516220;6220;2021-10-01;91;YES;7100
1074;1;MSC;Debit;5182798655253660;3660;2022-02-01;237;YES;10005
1075;0;VSA;Debit;4170281671173420;3420;2023-09-01;374;YES;10627
1075;1;MSC;Debit;5090352145878320;8320;2024-09-01;699;NO;12157
1075;2;MSC;Debit;5697088180898070;8070;2008-03-01;622;YES;60
1075;3;MSC;Credit;5190258026083820;3820;2020-12-01;16;YES;10600
1075;4;VSA;Debit;4513747100786400;6400;2023-11-01;697;YES;17383
1076;0;MSC;Credit;5425086965050390;390;2022-07-01;286;YES;14200
1077;0;MSC;Debit;5293577583483470;3470;2021-12-01;468;NO;11620
1077;1;VSA;Debit;4905889899631040;1040;2020-01-01;87;YES;16642
1077;2;MSC;Credit;5312371772380380;380;2020-05-01;749;YES;6900
1077;3;VSA;Credit;4205841889242530;2530;2007-09-01;193;NO;12500
1078;0;MSC;Debit;5768034144342990;2990;2024-09-01;339;YES;14814
1078;1;AMX;Credit;375781387847037;7037;2021-09-01;910;YES;10900
1078;2;MSC;Debit;5422477428882350;2350;2023-01-01;49;YES;17253
1079;0;VSA;Debit;4022388623982220;2220;2009-09-01;297;YES;20756
1079;1;MSC;Debit;5892815616421270;1270;2020-02-01;831;YES;22132
1079;3;MSC;Credit;5172991779853890;3890;2024-11-01;993;YES;12100
1080;0;MSC;Debit;5412731781518750;8750;2018-05-01;599;YES;12047
1081;0;VSA;Credit;4942437694778240;8240;2020-10-01;805;NO;14900
1081;1;MSC;Debit;5587024233247130;7130;2022-11-01;531;YES;14066
1081;3;MSC;Debit;5736162855690730;730;2024-12-01;93;YES;18242
1081;4;MSC;Debit;5554908163647060;7060;2023-09-01;289;YES;2041
1082;0;VSA;Credit;4718480260665070;5070;2020-07-01;909;YES;12700
1082;1;MSC;Debit;5871278934255110;5110;2020-02-01;101;YES;27124
1082;2;DSV;Credit;6513518494320520;520;2023-05-01;191;YES;6400
1083;0;VSA;Credit;4997594823384910;4910;2021-10-01;0;YES;4300
1084;0;MSC;Debit;5209218070425030;5030;2020-09-01;25;YES;1993
1085;0;MSC;Debit;5770262844753640;3640;2020-02-01;717;YES;18171
1085;1;VSA;Debit;4825679880273590;3590;2024-07-01;133;YES;44314
1085;2;DSV;Credit;6994217664929320;9320;2022-11-01;198;NO;12700
1086;0;MSC;Debit;5136583159442030;2030;2019-07-01;321;YES;21007
1086;2;VSA;Debit;4526531668861040;1040;2021-12-01;422;YES;13342
1087;0;MSC;Debit;5489916459927550;7550;2021-09-01;425;YES;10405
1088;0;VSA;Credit;4576167031845750;5750;2015-10-01;540;YES;12500
1088;1;VSA;Debit;4341601262077050;7050;2022-01-01;511;YES;19070
1088;2;MSC;Debit;5530247037796970;6970;2024-10-01;398;YES;30950
1089;1;VSA;Debit;4260770454530840;840;2023-10-01;303;YES;26394
1090;0;MSC;Debit;5864678527405060;5060;2016-02-01;209;YES;12132
1090;1;MSC;Credit;5309806228982690;2690;2015-11-01;888;YES;1900
1091;0;VSA;Debit;4090974875409300;9300;2021-11-01;478;YES;5507
1091;1;MSC;Credit;5146631536689210;9210;2020-07-01;498;YES;6300
1092;0;MSC;Debit;5902106574231830;1830;2021-07-01;726;YES;19573
1092;1;VSA;Debit;4088009907063240;3240;2021-01-01;841;YES;29543
1092;2;VSA;Debit;4613081576154860;4860;2020-05-01;531;NO;19171
1093;1;VSA;Debit;4986472355842400;2400;2014-04-01;877;YES;11710
1094;0;VSA;Debit;4983067178659300;9300;2024-12-01;920;NO;24089
1095;0;MSC;Debit;5835652546947830;7830;2024-12-01;163;YES;15900
1095;1;MSC;Debit;5052894179039690;9690;2024-01-01;604;YES;11595
1095;2;MSC;Debit;5407600934550840;840;2020-02-01;335;YES;13257
1096;0;VSA;Credit;4422778420591980;1980;2014-02-01;40;NO;7200
1096;1;MSC;Credit;5464567834760930;930;2017-04-01;217;YES;8200
1096;2;VSA;Debit;4680252687248200;8200;2024-04-01;33;YES;11678
1096;4;MSC;Debit;5387283225052990;2990;2011-11-01;236;YES;10412
1097;0;VSA;Debit;4569944754910430;430;2022-10-01;19;YES;43767
1097;1;MSC;Credit;5692954458453300;3300;2021-09-01;528;YES;16600
1097;2;VSA;Debit;4262606931655710;5710;2021-01-01;44;YES;3058
1098;0;VSA;Credit;4742225389926530;6530;2024-08-01;690;YES;11000
1098;1;MSC;Credit;5052795584928350;8350;2018-07-01;868;YES;10800
1098;2;VSA;Debit;4906697568806150;6150;2014-04-01;115;YES;38385
1098;3;VSA;Debit;4828053261714290;4290;2008-03-01;747;NO;15277
1098;4;VSA;Debit;4838741431544660;4660;2024-06-01;808;YES;14625
1099;0;AMX;Credit;313591301980634;634;2020-02-01;696;YES;10900
1099;1;VSA;Debit;4848365658346020;6020;2024-04-01;472;YES;14623
1099;2;MSC;Debit;5215179642753320;3320;2021-06-01;991;YES;15017
1099;3;VSA;Credit;4898915603819940;9940;2020-06-01;656;YES;11100
1100;0;AMX;Credit;338079292992360;2360;2023-04-01;676;YES;400
1100;1;MSC;Credit;5557818075031910;1910;2021-01-01;978;YES;500
1100;2;MSC;Credit;5368997770474830;4830;2024-11-01;813;YES;600
1101;0;MSC;Debit;5461853964107430;7430;2020-10-01;157;YES;17220
1101;1;VSA;Debit;4982128140473180;3180;2020-06-01;133;YES;29041
1101;2;MSC;Debit;5735308019363320;3320;2024-02-01;502;YES;25297
1101;4;VSA;Debit;4198976754515190;5190;2023-02-01;970;YES;21692
1102;0;MSC;Debit;5445576229804920;4920;2021-11-01;764;YES;20467
1102;1;VSA;Debit;4127768354829500;9500;2020-04-01;462;YES;16109
1102;2;AMX;Credit;388934759336158;6158;2024-12-01;161;YES;13900
1102;3;VSA;Credit;4066658055142800;2800;2022-01-01;743;YES;4400
1103;0;AMX;Credit;343322895436234;6234;2024-02-01;863;YES;20400
1103;1;MSC;Debit;5245186032047230;7230;2023-05-01;952;YES;18074
1103;2;MSC;Debit;5257903366583680;3680;2024-05-01;911;YES;37778
1104;0;MSC;Debit;5568241893888010;8010;2015-01-01;382;YES;26822
1104;1;VSA;Credit;4599206670491660;1660;2006-10-01;819;YES;15000
1105;0;MSC;Debit;5638911805485520;5520;2023-02-01;857;YES;8451
1106;0;VSA;Debit;4556097032146110;6110;2020-12-01;779;YES;20661
1106;1;VSA;Debit;4558358311758350;8350;2018-08-01;143;YES;16523
1106;2;DSV;Credit;6544507337530470;470;2023-09-01;953;YES;16600
1106;3;MSC;Credit;5388982948934430;4430;2023-09-01;283;YES;14300
1107;0;MSC;Debit;5263958724423360;3360;2020-01-01;206;YES;6824
1107;1;MSC;Debit;5690113878914790;4790;2023-07-01;318;YES;10589
1107;2;AMX;Credit;347615356543698;3698;2020-10-01;81;YES;8600
1107;3;VSA;Debit;4389969412017990;7990;2020-12-01;347;YES;26982
1108;0;VSA;Credit;4222289017221450;1450;2020-02-01;875;YES;15000
1109;0;AMX;Credit;378670171942097;2097;2023-04-01;589;YES;8100
1109;1;VSA;Debit;4869825437648360;8360;2022-02-01;137;YES;26471
1109;2;VSA;Debit;4930515907295210;5210;2022-08-01;813;NO;37656
1109;3;MSC;Debit;5080123024859100;9100;2022-08-01;528;YES;27947
1109;4;MSC;Debit;5940844230264570;4570;2024-01-01;441;YES;29465
1110;0;MSC;Debit;5650667533582380;2380;2022-04-01;228;YES;13404
1110;1;VSA;Credit;4051794996672540;2540;2024-10-01;375;YES;2400
1111;0;VSA;Debit;4288810793226670;6670;2015-02-01;453;YES;3016
1111;1;VSA;Debit;4179498334263770;3770;2020-10-01;254;YES;32809
1111;2;MSC;Debit;5146650564715210;5210;2024-08-01;331;YES;16519
1111;3;VSA;Debit;4575344947327710;7710;2016-12-01;350;NO;28759
1111;4;DSV;Credit;6242287666379860;9860;2022-01-01;946;YES;12300
1112;0;VSA;Credit;4470331095113770;3770;2012-03-01;388;YES;4900
1113;0;VSA;Debit;4313544946550440;440;2024-07-01;107;YES;8980
1113;1;MSC;Debit;5266232958018510;8510;2020-02-01;481;YES;3402
1113;2;VSA;Credit;4405672576511690;1690;2022-12-01;400;YES;8800
1114;0;VSA;Debit;4474303260979460;9460;2021-10-01;877;YES;34877
1115;0;VSA;Credit;4892675252828860;8860;2024-02-01;823;YES;9900
1115;1;MSC;Debit;5253054637336990;6990;2020-05-01;162;YES;11382
1115;2;VSA;Credit;4019889574171570;1570;2023-08-01;866;YES;7500
1116;0;MSC;Debit;5925067526898300;8300;2020-12-01;442;YES;26764
1116;1;MSC;Debit;5820539169400550;550;2010-10-01;359;YES;32035
1117;0;MSC;Debit;5914363154867760;7760;2014-12-01;861;YES;11906
1117;1;VSA;Credit;4648780918814870;4870;2020-06-01;520;YES;7000
1117;2;MSC;Debit;5885105668024930;4930;2014-12-01;750;YES;6993
1117;3;VSA;Debit;4071964441964380;4380;2013-03-01;333;YES;1513
1118;0;MSC;Debit;5811894674904850;4850;2022-06-01;745;YES;18204
1118;1;MSC;Debit;5448937090820050;50;2017-01-01;848;YES;20067
1118;2;VSA;Credit;4036090740222570;2570;2020-12-01;776;YES;14400
1119;0;MSC;Debit;5479410872087390;7390;2020-02-01;738;YES;11355
1119;1;VSA;Debit;4219340435245390;5390;2023-07-01;98;YES;10448
1119;2;VSA;Debit;4376981113186960;6960;2024-12-01;50;YES;11573
1121;0;VSA;Debit;4261622382091220;1220;2023-03-01;482;NO;30903
1122;0;MSC;Debit;5779613966623140;3140;2024-12-01;870;YES;1936
1122;1;VSA;Credit;4243024246722810;2810;2022-01-01;583;YES;9100
1122;2;VSA;Debit;4305528629844060;4060;2021-01-01;143;NO;25726
1122;3;DSV;Credit;6955304802437570;7570;2020-03-01;792;YES;12200
1122;4;VSA;Credit;4369343670589370;9370;2022-10-01;814;YES;400
1123;0;MSC;Debit;5359861682152630;2630;2021-02-01;722;YES;20042
1123;1;VSA;Credit;4745779615480430;430;2016-07-01;502;YES;7700
1124;0;MSC;Debit;5190461528175420;5420;2020-02-01;4;YES;18725
1125;0;VSA;Credit;4389517849777060;7060;2021-05-01;53;YES;11100
1125;1;MSC;Debit;5000442144363520;3520;2022-06-01;674;YES;38
1126;0;MSC;Debit;5649821845348820;8820;2020-04-01;169;YES;14185
1126;1;VSA;Debit;4308765406643900;3900;2011-08-01;699;YES;16094
1126;2;MSC;Debit;5957544477315190;5190;2021-07-01;463;YES;26819
1126;3;AMX;Credit;338659584396426;6426;2021-10-01;68;YES;14600
1126;4;VSA;Credit;4289189526229150;9150;2021-02-01;488;YES;5800
1127;0;VSA;Credit;4344540573987350;7350;2021-01-01;594;YES;6400
1128;0;VSA;Debit;4628407111158550;8550;2020-04-01;458;YES;18373
1129;0;MSC;Debit;5517224248010480;480;2024-12-01;348;YES;16203
1129;1;AMX;Credit;399097109736535;6535;2023-12-01;311;YES;16500
1129;2;MSC;Debit;5481971913958210;8210;2023-07-01;8;YES;19962
1129;4;VSA;Debit;4493414838028910;8910;2020-02-01;504;YES;2045
1130;0;MSC;Debit;5988252449836290;6290;2015-01-01;438;YES;18109
1130;1;MSC;Debit;5874992802287590;7590;2020-05-01;256;YES;14802
1130;2;MSC;Credit;5744954381314390;4390;2022-06-01;501;YES;7600
1131;0;DSV;Credit;6566463560968460;8460;2021-06-01;495;YES;9000
1131;2;MSC;Debit;5049088411909570;9570;2022-11-01;311;YES;7784
1132;0;MSC;Debit;5916336011141360;1360;2009-11-01;356;YES;29761
1133;0;VSA;Credit;4182511939315930;5930;2020-11-01;806;YES;9000
1133;1;MSC;Debit;5168890534725780;5780;2024-10-01;731;YES;14716
1134;0;MSC;Debit;5057040773022390;2390;2015-09-01;546;YES;23395
1135;0;MSC;Debit;5867658090755000;5000;2024-02-01;205;YES;9883
1135;1;MSC;Debit;5129159719934930;4930;2020-02-01;886;NO;8993
1135;2;VSA;Credit;4893597498035430;5430;2020-04-01;242;YES;7900
1136;0;VSA;Credit;4150374459354980;4980;2023-05-01;806;YES;9400
1136;1;VSA;Credit;4678217870259690;9690;2024-11-01;760;YES;8000
1136;2;MSC;Debit;5411021821466200;6200;2021-01-01;274;YES;17527
1136;3;MSC;Debit;5266997540698930;8930;2022-02-01;791;YES;11818
1137;0;VSA;Credit;4522988269777230;7230;2023-12-01;288;YES;11600
1138;0;VSA;Credit;4814923765143600;3600;2021-09-01;535;YES;12600
1139;0;MSC;Debit;5428995792004090;4090;2021-01-01;800;NO;13896
1139;1;MSC;Credit;5623379608463300;3300;2024-01-01;922;YES;16400
1139;2;MSC;Debit;5957565102001210;1210;2015-03-01;686;YES;29717
1139;3;VSA;Debit;4342002053844650;4650;2024-04-01;263;YES;17431
1140;0;MSC;Debit;5059695419276530;6530;2022-03-01;447;YES;11584
1140;1;MSC;Credit;5773848829447490;7490;2016-07-01;833;YES;9000
1140;2;MSC;Credit;5573389122398760;8760;2020-02-01;526;YES;7400
1140;3;MSC;Debit;5589655270470540;540;2017-09-01;213;YES;13829
1140;4;MSC;Debit;5121416562354070;4070;2024-04-01;857;YES;4589
1141;0;VSA;Credit;4986044513118660;8660;2022-03-01;231;YES;9000
1141;1;MSC;Credit;5207616824194250;4250;2022-05-01;511;YES;9900
1141;2;MSC;Debit;5298309501417980;7980;2021-08-01;208;YES;11153
1141;3;MSC;Debit;5234825249935940;5940;2018-04-01;625;NO;10671
1141;4;MSC;Debit;5887429452492050;2050;2024-10-01;119;NO;12470
1142;0;MSC;Credit;5867570165176430;6430;2023-03-01;549;YES;8700
1143;0;DSV;Credit;6994498161251210;1210;2024-04-01;477;YES;7200
1144;0;AMX;Credit;307803547813264;3264;2021-04-01;18;YES;4700
1144;1;AMX;Credit;390245051618518;8518;2012-07-01;198;YES;10400
1144;2;MSC;Credit;5270343966236910;6910;2022-08-01;997;YES;9400
1144;3;MSC;Debit;5633930742392350;2350;2020-02-01;560;YES;27290
1145;1;VSA;Debit;4012324054921740;1740;2020-05-01;701;YES;41713
1146;0;AMX;Credit;314281190779481;9481;2023-03-01;430;YES;17200
1146;1;VSA;Debit;4604354040195930;5930;2020-05-01;401;YES;23018
1146;3;MSC;Credit;5572404956005530;5530;2024-12-01;905;YES;23500
1147;0;AMX;Credit;356195833030022;22;2022-02-01;538;YES;5300
1147;1;MSC;Debit;5197164080750340;340;2022-12-01;636;NO;12738
1147;2;VSA;Credit;4773629437759090;9090;2022-06-01;576;YES;8700
1147;3;VSA;Debit;4361605243954250;4250;2021-05-01;833;YES;5752
1148;0;MSC;Debit;5965080957028590;8590;2020-11-01;934;YES;15416
1148;2;MSC;Credit;5298746204483250;3250;2022-10-01;840;YES;15700
1149;0;MSC;Credit;5302098419670470;470;2021-05-01;517;YES;10100
1149;1;AMX;Credit;362698516441740;1740;2024-07-01;439;YES;0
1149;2;VSA;Credit;4010376046923240;3240;2022-07-01;312;YES;11000
1150;0;MSC;Credit;5718500802654430;4430;2024-12-01;293;YES;18300
1150;1;MSC;Debit;5481724154378260;8260;2023-04-01;952;YES;19959
1150;2;VSA;Credit;4304215035213800;3800;2020-10-01;370;YES;24300
1150;3;VSA;Credit;4395260796436240;6240;2021-07-01;152;NO;18900
1151;0;VSA;Debit;4890865865158490;8490;2014-11-01;441;YES;14574
1151;1;MSC;Credit;5702377806791440;1440;2021-08-01;548;YES;14100
1151;2;VSA;Debit;4867627629631260;1260;2012-12-01;333;YES;23737
1152;0;MSC;Credit;5946485614560580;580;2021-04-01;261;YES;11800
1152;1;MSC;Debit;5118758087775710;5710;2022-06-01;993;YES;27594
1152;2;VSA;Credit;4126905879157830;7830;2023-03-01;238;YES;15300
1153;0;VSA;Credit;4840341118663090;3090;2024-04-01;876;YES;4800
1154;0;MSC;Debit;5004479479624200;4200;2024-06-01;206;YES;34319
1154;1;VSA;Debit;4169042875650880;880;2013-04-01;941;YES;10831
1154;2;VSA;Debit;4138363239181100;1100;2023-03-01;48;YES;20475
1154;3;MSC;Credit;5570191239646200;6200;2015-03-01;625;NO;6500
1155;0;MSC;Debit;5134306678651090;1090;2020-02-01;796;YES;17614
1156;0;MSC;Debit;5260369873454700;4700;2020-12-01;963;YES;51133
1156;3;MSC;Debit;5852720136795700;5700;2023-08-01;35;YES;32036
1157;0;VSA;Debit;4426138047544530;4530;2020-06-01;937;YES;13593
1157;1;MSC;Debit;5499461944095270;5270;2022-02-01;35;YES;13343
1157;2;MSC;Debit;5088684137633760;3760;2024-05-01;987;YES;6103
1157;3;MSC;Debit;5879315999568100;8100;2016-06-01;459;YES;2646
1157;4;AMX;Credit;317788535363713;3713;2021-08-01;583;YES;9200
1158;0;AMX;Credit;308645722065737;5737;2021-06-01;218;YES;21200
1158;1;MSC;Credit;5741278205602110;2110;2024-01-01;414;YES;10400
1158;2;MSC;Debit;5307705411215340;5340;2022-07-01;574;YES;27377
1159;0;MSC;Credit;5050755589048170;8170;2024-10-01;657;YES;20900
1159;1;MSC;Debit;5045568837955020;5020;2024-04-01;43;YES;39632
1159;3;VSA;Debit;4690085698241970;1970;2021-01-01;125;YES;48489
1159;4;VSA;Debit;4338834700731550;1550;2008-01-01;529;YES;32725
1160;0;AMX;Credit;394025181428995;8995;2020-09-01;465;YES;23100
1160;1;MSC;Debit;5534546903363090;3090;2022-12-01;833;YES;41040
1160;2;AMX;Credit;331368783471362;1362;2021-12-01;673;YES;13200
1160;3;VSA;Debit;4218957266147890;7890;2021-05-01;909;YES;29200
1161;0;MSC;Debit;5134582028672730;2730;2022-10-01;955;YES;13831
1162;0;MSC;Credit;5936696982149210;9210;2024-03-01;2;NO;18900
1162;1;VSA;Debit;4680529603481900;1900;2020-02-01;619;YES;39850
1163;0;VSA;Credit;4237922362360030;30;2020-09-01;228;YES;13900
1163;1;VSA;Debit;4238638738530460;460;2020-12-01;310;YES;17470
1163;2;MSC;Debit;5401027644157320;7320;2021-09-01;636;YES;2267
1163;3;VSA;Debit;4957976241533680;3680;2014-04-01;976;YES;4031
1163;4;MSC;Debit;5918431905940130;130;2023-11-01;600;YES;21833
1164;0;MSC;Credit;5064256706957220;7220;2022-07-01;302;YES;12700
1164;1;VSA;Debit;4038689742921260;1260;2021-12-01;770;YES;2851
1164;2;AMX;Credit;334769960118945;8945;2020-06-01;735;YES;4100
1164;3;MSC;Debit;5322366368652290;2290;2016-01-01;702;YES;20838
1165;0;MSC;Debit;5092224613044030;4030;2020-10-01;419;YES;2721
1166;0;VSA;Credit;4000146965265890;5890;2023-07-01;14;YES;400
1166;1;MSC;Debit;5733036423097080;7080;2020-03-01;72;YES;416
1166;2;MSC;Debit;5461658879915680;5680;2024-12-01;595;YES;625
1167;0;VSA;Debit;4636387668938190;8190;2022-09-01;597;YES;20858
1167;1;MSC;Credit;5196692562051330;1330;2011-11-01;626;YES;11200
1167;2;VSA;Credit;4831831757232990;2990;2023-02-01;528;YES;8800
1167;3;VSA;Debit;4916961241194200;4200;2024-12-01;919;YES;10360
1167;4;VSA;Debit;4135358669694440;4440;2013-07-01;903;YES;11578
1168;1;VSA;Debit;4146946026841280;1280;2020-02-01;69;YES;2094
1169;0;VSA;Debit;4094691617950050;50;2020-07-01;376;YES;14558
1169;1;VSA;Debit;4974987012125940;5940;2023-03-01;50;YES;46342
1169;2;MSC;Credit;5880421569309040;9040;2023-12-01;504;YES;17400
1169;3;MSC;Debit;5155724078477840;7840;2024-06-01;606;YES;11401
1169;4;VSA;Debit;4827129780511980;1980;2024-03-01;941;YES;8280
1170;0;VSA;Credit;4832062433813250;3250;2020-06-01;469;YES;9600
1171;0;DSV;Credit;6093726906729130;9130;2024-11-01;528;YES;10000
1171;1;MSC;Debit;5842473997881240;1240;2024-03-01;157;YES;10025
1171;2;MSC;Debit;5802694499966890;6890;2022-12-01;808;YES;9777
1172;0;MSC;Debit;5589068436851280;1280;2021-04-01;771;YES;8807
1173;1;MSC;Credit;5615229543290160;160;2011-05-01;438;YES;11400
1173;2;MSC;Debit;5484162566176350;6350;2011-11-01;950;YES;16687
1173;3;MSC;Debit;5220792086851060;1060;2009-05-01;840;YES;3974
1174;0;MSC;Debit;5947340712205080;5080;2016-09-01;43;YES;23768
1174;2;VSA;Credit;4290514131698270;8270;2023-12-01;197;YES;21600
1175;0;VSA;Debit;4204698331499700;9700;2024-03-01;98;YES;23157
1176;0;MSC;Debit;5370998800503320;3320;2021-06-01;122;YES;11986
1177;0;MSC;Credit;5987609830796870;6870;2022-05-01;619;YES;12600
1177;1;MSC;Debit;5693761531134260;4260;2021-02-01;876;YES;4340
1177;2;MSC;Debit;5722400079160420;420;2024-01-01;357;NO;8149
1178;0;MSC;Debit;5455392892256790;6790;2023-01-01;356;YES;23688
1178;1;MSC;Debit;5889825928297670;7670;2021-09-01;422;YES;19948
1180;0;VSA;Credit;4284589688472750;2750;2005-05-01;664;YES;9400
1180;1;AMX;Credit;324067922186663;6663;2018-08-01;194;YES;3300
1180;2;DSV;Credit;6707808786309870;9870;2011-05-01;449;YES;11100
1180;3;MSC;Debit;5142952666869350;9350;2024-01-01;376;YES;23792
1181;0;MSC;Debit;5115060727983370;3370;2020-09-01;594;YES;13224
1181;1;MSC;Credit;5114764385128880;8880;2004-12-01;380;YES;10700
1181;2;MSC;Credit;5040568504566030;6030;2024-04-01;96;YES;13100
1182;0;VSA;Credit;4168726918316830;6830;2024-07-01;482;YES;10900
1183;0;VSA;Credit;4529046868574610;4610;2013-11-01;294;YES;6600
1183;1;VSA;Credit;4051609818366860;6860;2011-11-01;795;YES;11400
1184;0;VSA;Debit;4521242827079490;9490;2023-03-01;320;YES;15847
1184;1;VSA;Debit;4008657278264130;4130;2020-05-01;196;YES;13006
1185;0;MSC;Debit;5488012775349760;9760;2008-10-01;697;YES;5029
1185;1;VSA;Credit;4029286233026670;6670;2023-09-01;218;YES;15000
1185;2;MSC;Debit;5269354095711840;1840;2021-02-01;905;YES;14348
1185;3;VSA;Debit;4237044992015680;5680;2022-10-01;443;YES;24876
1185;4;MSC;Debit;5604394692366740;6740;2024-06-01;406;YES;13523
1186;0;MSC;Debit;5274366987658810;8810;2016-05-01;441;YES;19206
1186;1;DSV;Credit;6648294893325470;5470;2014-03-01;949;YES;15000
1186;2;VSA;Debit;4025390379737730;7730;2020-02-01;473;YES;24617
1187;0;DSV;Credit;6208996174626370;6370;2023-02-01;640;YES;6600
1188;0;MSC;Debit;5929990861229920;9920;2024-01-01;459;YES;4304
1188;1;VSA;Debit;4386430445774420;4420;2019-03-01;555;YES;1269
1188;2;MSC;Debit;5108584140975700;5700;2023-06-01;123;YES;3458
1188;3;MSC;Debit;5445062676850020;20;2022-09-01;337;NO;6775
1188;4;VSA;Credit;4788127455899670;9670;2021-01-01;710;YES;8800
1189;0;VSA;Debit;4728777894194120;4120;2020-12-01;480;YES;13478
1189;1;MSC;Debit;5935282226409440;9440;2020-11-01;222;YES;19578
1189;2;VSA;Debit;4548788317386780;6780;2024-04-01;930;YES;2944
1190;0;MSC;Debit;5535009995730320;320;2023-03-01;63;YES;20773
1190;1;MSC;Debit;5355589517294780;4780;2022-01-01;850;YES;24203
1191;0;MSC;Debit;5432833513022590;2590;2020-11-01;312;YES;2727
1191;1;AMX;Credit;317569527961909;1909;2023-03-01;740;YES;6800
