UserID;Name;BirthDate;CurrentAge;RetirementAge;RetirementStatus;GenderID;Address;City;States;Zipcode;PersonalAnnualIncome;TotalDebt;FICOScore
1476;Jaden Gonzalez;1966-02-01;57;66;Not in Retirement;M;938 Forest Street;Brownsville;TX;78521;22714;27227;702
1477;Meredith Anwar;1942-04-01;81;65;Already in Retirement;F;456 Birch Lane;Belfair;WA;98528;44807;13730;751
1478;Maya Lewis;1980-05-01;43;65;Not in Retirement;F;796 Sussex Avenue;Switz City;IN;47465;31170;33165;685
1479;Rylan Rodriguez;1986-10-01;37;69;Not in Retirement;F;928 Bayview Street;Portage;WI;53901;40029;0;787
1480;Kai Sanchez;1981-09-01;42;67;Not in Retirement;M;889 Forest Lane;Gainesville;FL;32605;50957;73187;653
1481;Jillian Carter;1993-04-01;30;69;Not in Retirement;F;445 Fourth Lane;Edinburg;TX;78542;23987;39071;630
1482;Allen Ward;1970-01-01;53;70;Not in Retirement;M;1504 Lincoln Drive;Wickes;AR;71973;26758;41064;734
1483;Lillianna Davis;1950-09-01;73;71;Already in Retirement;F;6466 Ninth Drive;Bakersfield;CA;93308;44152;90526;700
1484;Eva Perry;1998-12-01;25;68;Not in Retirement;F;649 Second Avenue;New York;NY;10010;186534;233746;590
1485;Marcelo Foster;2002-02-01;21;66;Not in Retirement;M;62715 Sixth Avenue;Hamburg;NY;14075;49185;92484;690
1486;Abram Sullivan;1990-02-01;33;66;Not in Retirement;M;835 George Drive;Miami;FL;33176;58865;94134;727
1487;Sally Russell;1970-09-01;53;66;Not in Retirement;F;791 11th Boulevard;Henrico;VA;23228;42652;133935;729
1488;Kinsley Kelley;1977-01-01;46;65;Not in Retirement;F;7512 South Boulevard;Appleton;WI;54913;75080;35268;747
1489;Isla Ward;1963-10-01;60;69;Not in Retirement;F;7532 Park Boulevard;Kuna;ID;83634;39146;72957;766
1490;Maliyah Morales;1944-12-01;79;65;Already in Retirement;F;402 Birch Boulevard;Tacoma;WA;98404;11410;0;812
1491;Malachi Perez;1958-11-01;65;65;Not in Retirement;M;186 Forest Avenue;Sterling Heights;MI;48313;46843;66529;736
1492;Lily Anwar;1996-07-01;27;70;Not in Retirement;F;473 El Camino Street;Torrance;CA;90504;52815;77064;658
1493;Jazlynn James;2002-01-01;21;71;Not in Retirement;F;197 George Drive;Douglas;GA;31535;32014;61420;728
1494;Savanna Perez;1975-07-01;48;71;Not in Retirement;F;6624 Valley Street;Saint Simons Island;GA;31522;54659;73363;628
1495;Khalid Allen;1975-07-01;48;66;Not in Retirement;M;6882 Forest Drive;Laurel Hill;NC;28351;27896;42046;710
1496;Dario Collins;1969-01-01;54;68;Not in Retirement;M;599 East Lane;Coventry;RI;2816;51196;26617;681
1497;Caylee Edwards;1967-05-01;56;67;Not in Retirement;F;903 Hill Boulevard;Crown Point;IN;46307;53350;128676;685
1498;Alannah Farhad;1976-02-01;47;65;Not in Retirement;F;4121 Mountain View Boulevard;West Harrison;NY;10604;93406;151935;801
1499;Raphael Wilson;1953-09-01;70;69;Already in Retirement;M;900 Catherine Street;San Diego;CA;92129;74059;144396;744
1500;Case Edwards;1998-03-01;25;70;Not in Retirement;M;1848 Mountain View Avenue;Powder Springs;GA;30127;51028;105239;660
1501;Azariah Hall;1998-05-01;25;69;Not in Retirement;F;537 Fourth Lane;Amanda;OH;43102;38739;0;689
1502;Adilynn Ryan;1978-07-01;45;60;Not in Retirement;F;533 Sussex Drive;Hannibal;NY;13074;34690;48954;683
1503;Stanley Baker;1982-08-01;41;63;Not in Retirement;M;5608 Hillside Avenue;Holly Springs;MS;38635;29297;36303;825
1504;Timothy Miller;1937-10-01;86;64;Already in Retirement;M;635 Sussex Drive;West Plains;MO;65775;33356;938;566
1505;Alvaro Mitchell;1988-08-01;35;68;Not in Retirement;M;168 Sussex Boulevard;Honeoye Falls;NY;14472;67230;45269;685
1506;Genesis Fisher;1954-06-01;69;64;Already in Retirement;F;5814 Lincoln Lane;Medford;NY;11763;64829;15537;664
1507;Landry Ward;1990-11-01;33;66;Not in Retirement;F;5493 Catherine Drive;Marietta;GA;30062;67473;140270;780
1508;Enoch Green;1959-01-01;64;66;Not in Retirement;M;201 Grant Drive;State College;PA;16801;51039;0;704
1509;Jason Campbell;1994-08-01;29;67;Not in Retirement;M;2484 Essex Avenue;North Haven;CT;6473;59599;79126;717
1510;David Wright;1963-05-01;60;59;Already in Retirement;M;593 Valley Stream Drive;Perkins;OK;74059;35468;53185;490
1511;Makai Gomez;1986-12-01;37;67;Not in Retirement;M;12 12th Avenue;Kenosha;WI;53144;47023;0;765
1512;Alessia Jenkins;1939-12-01;84;66;Already in Retirement;F;6328 Forest Street;Houston;TX;77073;22326;1620;564
1513;Isla Farhad;1997-07-01;26;67;Not in Retirement;F;919 First Street;Chana;IL;61015;41080;106545;793
1514;Alistair Lonsdale;1963-09-01;60;66;Not in Retirement;M;3982 Ocean View Street;High Point;NC;27265;48944;79960;813
1515;Kingsley Abe;1975-07-01;48;65;Not in Retirement;M;591 South Avenue;Lawrence;KS;66049;55351;152645;703
1516;Damon Martin;2001-12-01;22;68;Not in Retirement;M;6294 Essex Drive;Saint George;UT;84770;29497;66044;722
1517;Baylee Martin;1995-02-01;28;64;Not in Retirement;F;940 Plum Boulevard;Tampa;FL;33647;69572;137845;753
1518;Brody Ryan;1983-01-01;40;59;Not in Retirement;M;6680 River Avenue;Las Vegas;NV;89118;48710;59824;792
1519;Milo Thompson;1987-06-01;36;66;Not in Retirement;M;6106 Norfolk Boulevard;New Orleans;LA;70119;35755;61748;708
1520;Johanna Williams;1952-08-01;71;69;Already in Retirement;F;198 Lincoln Street;Norwalk;CT;6854;62669;70317;760
1521;Alessandro Bell;1980-05-01;43;69;Not in Retirement;M;164 Ocean View Street;Northwood;IA;50459;32801;44496;701
1522;Brylee King;1970-02-01;53;66;Not in Retirement;F;4492 Grant Drive;Conover;NC;28613;37617;57746;695
1523;Cannon Masvidal;1986-07-01;37;72;Not in Retirement;M;699 Third Avenue;Henderson;TX;75652;36496;119670;759
1524;Jordan Fu;1942-08-01;81;67;Already in Retirement;M;8407 Forest Drive;Oswego;NY;13126;47993;3080;827
1525;Cecelia Kelly;1948-08-01;75;66;Already in Retirement;F;5023 11th Avenue;Saint George;UT;84790;23350;19515;679
1526;Danielle Stewart;1967-07-01;56;65;Not in Retirement;F;4092 El Camino Lane;Oklahoma City;OK;73114;29496;49681;704
1527;Kaylie Lonsdale;1960-10-01;63;66;Not in Retirement;F;102 Burns Boulevard;Easton;PA;18042;42825;105122;850
1528;Alanna Ross;1972-08-01;51;64;Not in Retirement;F;467 Birch Avenue;Sodus;NY;14551;34057;59247;655
1529;Belen Fu;1977-08-01;46;73;Not in Retirement;F;152 El Camino Boulevard;Hitchcock;TX;77563;43181;57199;710
1530;Tommy Fu;1987-08-01;36;66;Not in Retirement;M;4063 Burns Boulevard;Florham Park;NJ;7932;97248;197100;775
1531;Lukas Cox;1976-11-01;47;64;Not in Retirement;M;582 Essex Street;Sullivan;MO;63080;34869;53381;699
1532;Carlee Roman;1961-04-01;62;62;Not in Retirement;F;690 Hill Lane;Barron;WI;54812;31343;49537;741
1533;Anika Hall;1956-05-01;67;62;Already in Retirement;F;440 North Street;Abilene;TX;79605;30399;19404;668
1534;Sloane Ward;1967-09-01;56;66;Not in Retirement;F;417 Hill Lane;Lexington;KY;40509;58278;51539;689
1535;Steven King;1958-02-01;65;55;Already in Retirement;M;506 Washington Lane;Leitchfield;KY;42754;9445;14856;641
1536;Celeste Ward;1987-10-01;36;66;Not in Retirement;F;12960 El Camino Lane;Newark;NJ;7112;34034;55846;633
1537;Zayne Adams;1960-08-01;63;67;Not in Retirement;M;763 Essex Avenue;Miami;FL;33156;109440;180865;737
1538;Kinslee Anderson;2000-02-01;23;61;Not in Retirement;F;72 Lexington Avenue;Woodbridge;NJ;7095;62365;137710;606
1539;Lilly Chen;1935-01-01;88;67;Already in Retirement;F;872 Lake Avenue;Everett;PA;15537;38499;1493;746
1540;Sheila Martinez;1998-09-01;25;65;Not in Retirement;F;3208 El Camino Street;Plainfield;IN;46168;47622;87054;709
1541;Kassidy James;1972-01-01;51;62;Not in Retirement;F;940 First Drive;New Bloomfield;MO;65063;40017;75377;648
1542;Thea Morales;1991-05-01;32;71;Not in Retirement;F;672 Grant Lane;Green Cove Springs;FL;32043;40381;63008;730
1543;Lea Mitchell;1956-10-01;67;65;Already in Retirement;F;881 Ocean View Street;Chicago;IL;60657;4;0;691
1544;Audrey Morales;1987-12-01;36;67;Not in Retirement;F;7012 11th Lane;New York;NY;10025;48676;110589;721
1545;Shawn Walker;1957-09-01;66;66;Not in Retirement;M;6076 Bayview Boulevard;Milwaukee;WI;53206;20377;12092;789
1546;Ryan Ajami;1967-02-01;56;68;Not in Retirement;F;75011 Lafayette Drive;Mira Loma;CA;91752;40470;87086;691
1547;Kingston Peterson;1967-03-01;56;62;Not in Retirement;M;544 Main Drive;Canton;MA;2021;79272;107029;716
1548;Rhett Nelson;1978-01-01;45;63;Not in Retirement;M;603 Rose Avenue;Windsor;CT;6095;59663;89579;681
1549;Zayd Kelly;1990-02-01;33;71;Not in Retirement;M;5737 Washington Boulevard;Huntingdon Valley;PA;19006;69412;64273;699
1550;Melany Taylor;1996-03-01;27;55;Not in Retirement;F;989 Hill Avenue;Leesburg;FL;34748;22844;37625;689
1551;Ahmed Russell;1950-04-01;73;63;Already in Retirement;M;5233 Valley Stream Street;Albuquerque;NM;87106;16542;36831;733
1552;Peyton Richardson;1996-10-01;27;71;Not in Retirement;F;515 Tenth Lane;Carmel;CA;93923;59479;69645;688
1553;Emerald Butler;1958-05-01;65;64;Already in Retirement;F;98 Ninth Street;Ooltewah;TN;37363;52633;137109;704
1554;Coraline Gonzalez;1998-04-01;25;67;Not in Retirement;F;4497 Summit Boulevard;Mount Airy;NC;27030;31167;29342;749
1555;Tori Ortiz;1994-04-01;29;65;Not in Retirement;F;7111 Lexington Avenue;Des Moines;IA;50313;37864;57052;686
1556;Tinsley Campbell;2001-09-01;22;61;Not in Retirement;F;293 South Street;Laneville;TX;75667;32998;45196;736
1557;Susan Kelley;1988-08-01;35;69;Not in Retirement;F;1415 Sixth Street;Midland;TX;79701;35331;55566;697
1558;Barrett Brooks;1974-02-01;49;68;Not in Retirement;M;2292 South Street;Grenada;MS;38901;31739;81905;799
1559;Rylie Roberts;2001-04-01;22;65;Not in Retirement;F;1692 Hillside Avenue;Gorman;TX;76454;25654;55761;746
1560;Curtis Rivera;1984-10-01;39;66;Not in Retirement;M;34 Summit Drive;Chula Vista;CA;91911;34542;35474;697
1561;Elias El-Mafouk;1993-05-01;30;61;Not in Retirement;M;930 Mill Drive;Herrin;IL;62948;33437;56690;588
1562;Andre Burns;1966-07-01;57;69;Not in Retirement;M;274 Summit Street;Dallas;TX;75227;28134;20231;707
1563;Coen Peres;1965-09-01;58;71;Not in Retirement;M;9939 Mill Lane;Suwanee;GA;30024;72807;0;803
1564;Gracelynn Peres;1957-10-01;66;65;Already in Retirement;F;24684 Ocean View Boulevard;Gresham;OR;97080;46075;139335;741
1565;Olivia Brooks;1984-06-01;39;69;Not in Retirement;F;4395 Bayview Lane;Spokane;WA;99216;36213;48364;637
1566;Melody Hill;1957-07-01;66;66;Not in Retirement;F;4823 Lincoln Drive;Denver;CO;80221;33556;10619;799
1567;Leonardo Howard;1965-07-01;58;61;Not in Retirement;M;456 Sixth Boulevard;Austin;TX;78705;47482;59590;726
1568;Joshua Diaz;1967-08-01;56;60;Not in Retirement;M;3740 Ocean Lane;Elyria;OH;44035;36927;54145;554
1569;Lillie Peres;2002-01-01;21;65;Not in Retirement;F;24 Lafayette Street;Valdosta;GA;31605;40131;48468;721
1570;Liliana Thomas;1967-10-01;56;69;Not in Retirement;F;549 Tenth Avenue;Chicago;IL;60620;30509;56953;641
1571;Selah Morales;1932-11-01;91;69;Already in Retirement;F;983 George Boulevard;Oceanside;CA;92057;33279;1642;778
1572;Kamari Hughes;1958-03-01;65;67;Not in Retirement;M;5363 Tenth Lane;Charlotte;TN;37036;35196;51751;684
1573;Samara Murphy;1967-10-01;56;65;Not in Retirement;F;445 West Boulevard;Jersey City;NJ;7306;44128;148684;739
1574;Rebekah Davis;1999-08-01;24;70;Not in Retirement;F;885 Bayview Lane;Fargo;ND;58103;45292;88917;660
1575;Lennon Martin;1977-09-01;46;66;Not in Retirement;M;763 Lexington Avenue;College Park;MD;20740;53464;20683;751
1576;Wynter Nguyen;1979-10-01;44;65;Not in Retirement;F;464 Lake Drive;Corona;NY;11368;26865;19529;826
1577;Kiana Edwards;2002-02-01;21;69;Not in Retirement;F;2668 Lafayette Avenue;Cape Canaveral;FL;32920;41579;50190;694
1578;Jana Watson;1973-08-01;50;70;Not in Retirement;F;9503 South Street;Big Bear Lake;CA;92315;31632;76538;832
1579;Paisleigh Merkel;1989-07-01;34;67;Not in Retirement;F;594 Mountain View Street;Bismarck;ND;58504;48277;110153;740
1580;Justin Evans;2000-10-01;23;62;Not in Retirement;M;122 11th Drive;Effingham;SC;29541;33426;51699;664
1581;Zaniyah Abe;1946-03-01;77;68;Already in Retirement;F;3802 Maple Street;Cleveland;OH;44104;13089;10928;772
1582;Alfred Abe;1995-06-01;28;65;Not in Retirement;M;7675 Main Boulevard;Allendale;SC;29810;23212;25138;799
1583;Brian Brown;2002-01-01;21;63;Not in Retirement;M;7193 George Boulevard;Canoga Park;CA;91304;49084;106863;577
1584;Laura Green;1956-11-01;67;68;Not in Retirement;F;412 Spruce Boulevard;Albany;NY;12206;31582;23359;693
1585;Jayceon Foster;1945-05-01;78;66;Already in Retirement;M;960 Mill Lane;Rush;NY;14543;54013;3628;779
1586;Callum Ajami;1978-12-01;45;64;Not in Retirement;M;3536 Burns Street;Texarkana;TX;75501;32387;65171;765
1587;Lilyana Green;1959-02-01;64;65;Not in Retirement;F;576 Jefferson Boulevard;De Land;IL;61839;34619;13326;747
1588;Armani Edwards;1968-02-01;55;67;Not in Retirement;M;142 First Drive;Dallas;TX;75227;28137;88482;797
1589;Liv Evans;1963-11-01;60;68;Not in Retirement;F;5814 Ocean Street;Fall River Mills;CA;96028;27981;62926;717
1590;Amani Roman;1954-03-01;69;66;Already in Retirement;F;6303 South Boulevard;Patterson;LA;70392;39221;45409;786
1591;Kenzie Kelley;1994-08-01;29;70;Not in Retirement;F;166 Littlewood Lane;Los Angeles;CA;90036;83104;222502;714
1592;Johan Xi;1960-09-01;63;65;Not in Retirement;M;948 Federal Drive;Simpsonville;SC;29680;48867;92873;644
1593;Londyn Rodriguez;1970-04-01;53;61;Not in Retirement;F;824 West Drive;Pascoag;RI;2859;49464;123198;705
1594;Milena Reed;1982-11-01;41;73;Not in Retirement;F;4830 Ocean Drive;Parrish;AL;35580;36122;51593;641
1595;Brenden Brown;1999-09-01;24;74;Not in Retirement;M;2539 Hill Street;West Warwick;RI;2893;46284;46220;850
1596;Justice Davis;1970-10-01;53;69;Not in Retirement;F;990 Burns Boulevard;Gastonia;NC;28056;48688;81995;679
1597;Veronica Lewis;1969-09-01;54;68;Not in Retirement;F;9794 Essex Lane;Seattle;WA;98117;71427;115702;709
1598;Eduardo Murphy;1959-12-01;64;65;Not in Retirement;M;53 Madison Street;Kennett Square;PA;19348;70840;52578;736
1599;Reese Torres;1988-02-01;35;66;Not in Retirement;F;8445 11th Lane;Fort Mill;SC;29707;54804;172493;687
1600;Mohamed Perez;1931-09-01;92;57;Already in Retirement;M;636 Main Avenue;Buchanan Dam;TX;78609;22371;994;700
1601;Tommy Brown;1968-11-01;55;65;Not in Retirement;M;1209 George Drive;Fayetteville;NC;28312;37467;50461;784
1602;Jaxen Faraday;1987-11-01;36;71;Not in Retirement;M;2426 Littlewood Avenue;Saint Paul;MN;55101;62492;18680;686
1603;Westin Jackson;1977-08-01;46;67;Not in Retirement;M;9387 Lincoln Boulevard;Clever;MO;65631;35119;57463;850
1604;Emmeline Cox;1957-01-01;66;66;Not in Retirement;F;13 Sixth Boulevard;San Diego;CA;92105;28147;25987;756
1605;Rocky Adams;2001-01-01;22;62;Not in Retirement;M;3804 Ninth Street;Norcross;GA;30092;64585;121851;665
1606;Dario Thompson;1986-06-01;37;69;Not in Retirement;M;81 Wessex Drive;Stockton;CA;95210;29996;44313;809
1607;Ariyah Phillips;1959-01-01;64;67;Not in Retirement;F;2111 Burns Street;El Paso;TX;79928;29206;25966;716
1608;Francis Brooks;1968-08-01;55;69;Not in Retirement;M;932 Bayview Avenue;Prairie Village;KS;66208;84944;57746;713
1609;Emma Ross;1998-03-01;25;71;Not in Retirement;F;7469 El Camino Street;Dearborn;MI;48126;24006;57226;801
1610;Eliseo Price;1969-11-01;54;62;Not in Retirement;M;6669 Burns Street;Torrington;CT;6790;45674;83331;717
1611;Jayde Powell;1972-01-01;51;75;Not in Retirement;F;6126 Ocean View Boulevard;Lapel;IN;46051;40392;52417;645
1612;Jana Howard;1978-05-01;45;68;Not in Retirement;F;1071 Lafayette Street;Pittsfield;NH;3263;40334;65793;597
1613;Reed Ortiz;1984-01-01;39;65;Not in Retirement;M;4172 Federal Drive;Mesa;AZ;85202;42927;132343;687
1614;Prakash Mitchell;1995-12-01;28;69;Not in Retirement;M;652 Maple Street;Dayton;OH;45420;37122;58984;753
1615;Fiona Jenkins;1983-05-01;40;65;Not in Retirement;F;980 Federal Drive;Detroit;MI;48209;19800;40038;682
1616;Aydin Miller;1970-08-01;53;67;Not in Retirement;M;468 Park Lane;Grantham;PA;17027;44303;53407;696
1617;Heaven Kelley;1958-04-01;65;71;Not in Retirement;F;9189 Valley Street;Utica;NY;13501;30984;39222;616
1618;Casey Carter;1975-01-01;48;66;Not in Retirement;F;471 Eighth Lane;Morristown;NJ;7960;112875;44432;709
1619;Meredith Moore;1991-11-01;32;65;Not in Retirement;F;5663 Martin Luther King Boulevard;Mosheim;TN;37818;29371;32300;715
1620;Hunter Perez;1984-08-01;39;64;Not in Retirement;M;4238 Lexington Lane;Cicero;IL;60804;28325;38658;822
1621;Julia Morris;1968-02-01;55;69;Not in Retirement;F;38688 First Avenue;Chicago;IL;60630;45462;68494;657
1622;Thalia King;1987-07-01;36;66;Not in Retirement;F;767 Park Drive;Lubbock;TX;79413;35565;54634;681
1623;Khalid Murphy;2002-01-01;21;64;Not in Retirement;M;3578 Pine Lane;Concord;NC;28025;41940;82593;710
1624;Jaelyn Diaz;1958-03-01;65;70;Not in Retirement;F;4155 Spruce Avenue;Thorofare;NJ;8086;58433;48231;696
1625;Emmitt Kelley;1962-11-01;61;69;Not in Retirement;M;1690 Main Avenue;Jackson Center;PA;16133;34272;39514;765
1626;Magnus Sullivan;2001-09-01;22;69;Not in Retirement;M;38 Valley Stream Street;Saint Petersburg;FL;33704;71312;200793;741
1627;Camilla Macron;1970-11-01;53;69;Not in Retirement;F;6999 Lexington Lane;Sacramento;CA;95822;37401;76201;737
1628;Anabelle Cook;2002-02-01;21;65;Not in Retirement;F;303 Lexington Drive;Pompano Beach;FL;33071;56921;115330;823
1629;Allan James;1967-10-01;56;60;Not in Retirement;M;146 Plum Avenue;Indianapolis;IN;46203;29957;60321;624
1630;Skylar Perez;1969-01-01;54;68;Not in Retirement;M;6310 El Camino Drive;Godfrey;IL;62035;44206;62813;690
1631;Westley Foster;1973-01-01;50;57;Not in Retirement;M;605 Hillside Boulevard;Abbeville;LA;70510;38190;81968;652
1632;Emmaline Fernandez;1982-04-01;41;66;Not in Retirement;F;363 Main Lane;Blytheville;AR;72315;34032;68762;769
1633;Moises Butler;1976-06-01;47;69;Not in Retirement;M;33 Bayview Avenue;Fayetteville;NC;28303;36189;16988;694
1634;Isaiah Fox;1969-01-01;54;65;Not in Retirement;M;1047 Seventh Street;Jackson;MS;39213;22557;63019;699
1635;Jonas Brown;1975-11-01;48;68;Not in Retirement;M;4169 Fourth Lane;Camarillo;CA;93010;56163;104767;671
1636;Kade Adams;1975-10-01;48;71;Not in Retirement;M;168 Mill Drive;Vancouver;WA;98684;44963;90682;705
1637;Byron Cooper;1999-11-01;24;68;Not in Retirement;M;76089 Grant Boulevard;Sterling Heights;MI;48310;39144;55347;702
1638;Alexandria Brooks;1937-08-01;86;67;Already in Retirement;F;362 Martin Luther King Street;Grover Hill;OH;45849;21815;1597;498
1639;Maggie Wright;1971-02-01;52;70;Not in Retirement;F;6661 Mill Lane;Olympia;WA;98516;49026;83385;718
1640;Ariel Torres;1982-01-01;41;68;Not in Retirement;M;839 Essex Lane;Great Falls;MT;59404;39882;77817;809
1641;Kaitlyn Diaz;1960-12-01;63;63;Not in Retirement;F;265 Ocean Drive;Katy;TX;77493;53878;78143;779
1642;Stevie Macron;2001-09-01;22;64;Not in Retirement;F;3371 Madison Boulevard;Camp Pendleton;CA;92055;31644;70064;480
1643;Nataly Mitchell;1989-04-01;34;69;Not in Retirement;F;145 Spruce Street;Commerce City;CO;80022;41839;46226;761
1644;Hattie Smith;1965-03-01;58;66;Not in Retirement;F;2571 Plum Avenue;Palm Bay;FL;32905;31240;26005;770
1645;Miranda Evans;1940-01-01;83;69;Already in Retirement;F;221 Catherine Boulevard;Fleischmanns;NY;12430;9766;66;732
1646;Thalia Phillips;1994-08-01;29;65;Not in Retirement;F;355 Burns Boulevard;Sunbury;PA;17801;33682;42690;793
1647;Jeremiah Gonzalez;1990-05-01;33;66;Not in Retirement;M;7135 Ninth Lane;Chestnut Hill;MA;2467;126775;28869;685
1648;Elaine Johnson;1974-05-01;49;72;Not in Retirement;F;4173 Wessex Avenue;Pennington;AL;36916;34817;63313;586
1649;Ellianna Martin;1955-02-01;68;65;Already in Retirement;F;674 Elm Boulevard;Blair;NE;68008;16889;38489;679
1650;Maren Bennett;1994-09-01;29;63;Not in Retirement;F;212 Lincoln Lane;Jacksonville;FL;32210;40000;127951;767
1651;Chaim Barnes;1988-05-01;35;71;Not in Retirement;M;913 Mill Boulevard;Alstead;NH;3602;41986;134162;697
1652;Brendan Neufelder;1996-12-01;27;65;Not in Retirement;M;2545 Federal Drive;Jersey City;NJ;7306;44128;0;760
1653;Edward Roberts;1996-07-01;27;65;Not in Retirement;M;16 Jefferson Drive;Mundelein;IL;60060;58721;135065;758
1654;Joey Taylor;1964-05-01;59;68;Not in Retirement;M;1587 Rose Lane;Como;MS;38619;25051;19465;734
1655;Elizabeth Gomez;1999-12-01;24;67;Not in Retirement;F;12694 Fourth Boulevard;Yuma;CO;80759;29040;36331;703
1656;Warren Harris;1974-06-01;49;67;Not in Retirement;M;955 Seventh Avenue;Auburn;AL;36831;42379;64124;550
1657;Terrance Martinez;1960-05-01;63;67;Not in Retirement;M;6320 East Avenue;Valley Center;CA;92082;46341;78610;686
1658;Alec Johnson;2000-02-01;23;64;Not in Retirement;M;8997 Summit Avenue;Hummelstown;PA;17036;63292;145756;635
1659;Emmanuel Richardson;1983-02-01;40;68;Not in Retirement;M;95873 Madison Boulevard;Cosby;TN;37722;23967;3880;722
1660;Mira Collins;1978-12-01;45;72;Not in Retirement;F;691 Valley Drive;Brunswick;OH;44212;48038;83238;704
1661;Cristian Macron;1992-10-01;31;65;Not in Retirement;M;311 Little Creek Boulevard;San Francisco;CA;94112;45973;0;777
1662;Axl Collins;1945-02-01;78;65;Already in Retirement;M;863 Park Drive;Zebulon;NC;27597;22850;17453;714
1663;Maxine Moore;1998-01-01;25;63;Not in Retirement;F;7902 Norfolk Drive;Essex;MD;21221;42856;67954;571
1664;Dennis Turner;1997-12-01;26;66;Not in Retirement;M;7296 Second Lane;Cynthiana;KY;41031;35635;16372;713
1665;Thea Brown;1953-05-01;70;66;Already in Retirement;F;56 Tenth Boulevard;Los Angeles;CA;90001;24947;1767;766
1666;Zara Chen;1945-04-01;78;57;Already in Retirement;F;826 12th Drive;Santaquin;UT;84655;31792;28723;647
1667;Addyson Xi;1996-08-01;27;59;Not in Retirement;F;2478 El Camino Avenue;Joaquin;TX;75954;38983;96098;577
1668;London Fisher;1988-04-01;35;67;Not in Retirement;F;8862 Ninth Avenue;North Wales;PA;19454;73117;73557;685
1669;Sylvia Butler;1960-03-01;63;66;Not in Retirement;F;8060 Pine Boulevard;Providence;RI;2903;61991;2151;758
1670;Harlee Mitchell;2000-03-01;23;65;Not in Retirement;F;5709 Little Creek Lane;Detroit;MI;48223;32192;24074;686
1671;Chris Hill;1983-11-01;40;64;Not in Retirement;M;2352 Bayview Boulevard;Orlando;FL;32804;67444;93513;850
1672;Kailyn Parker;1997-10-01;26;67;Not in Retirement;F;6179 Eighth Boulevard;Standish;ME;4084;45846;103277;766
1673;Perla Chen;1938-06-01;85;70;Already in Retirement;F;7673 Plum Drive;Tampa;FL;33617;28594;1821;728
1674;Helen Leroux;1990-10-01;33;71;Not in Retirement;F;412 First Boulevard;Humble;TX;77346;67166;123932;688
1675;Christian Lonsdale;1972-05-01;51;72;Not in Retirement;M;38318 West Drive;Dawsonville;GA;30534;41965;55700;724
1676;Yareli Wilson;1973-01-01;50;68;Not in Retirement;F;965 Wessex Street;La Habra;CA;90631;48406;80441;683
1677;Jessie Xi;1984-11-01;39;67;Not in Retirement;F;5223 Lafayette Drive;Newtown;PA;18940;102369;189558;738
1678;Kaitlyn Martinez;1953-11-01;70;67;Already in Retirement;F;289 Ocean View Avenue;Miami;FL;33193;36481;81550;850
1679;Westley Lopez;1994-11-01;29;63;Not in Retirement;M;225 Seventh Avenue;Osseo;MN;55369;60910;110864;679
1680;Kaylee Ward;1970-11-01;53;65;Not in Retirement;F;8893 Littlewood Lane;Charleston;SC;29403;34982;134631;765
1681;Abril Martin;1940-12-01;83;57;Already in Retirement;F;2487 Martin Luther King Drive;Waipahu;HI;96797;32232;21134;652
1682;Andrew Turner;1983-01-01;40;69;Not in Retirement;M;9550 Jefferson Street;West Bloomfield;MI;48322;66111;98102;771
1683;Rose Schmidt;1938-08-01;85;59;Already in Retirement;F;97339 Lake Avenue;Irvington;NY;10533;162709;5642;542
1684;Bryson Peres;1974-01-01;49;70;Not in Retirement;M;3551 Spruce Boulevard;Des Moines;IA;50313;37857;57727;800
1685;Amir Leroux;1949-07-01;74;66;Already in Retirement;M;744 Lafayette Street;Franklin;TX;77856;23082;23406;638
1686;Malcolm Masvidal;1936-06-01;87;64;Already in Retirement;M;873 Summit Street;Brooklyn;NY;11215;2;0;667
1687;Lincoln Fox;1982-09-01;41;68;Not in Retirement;M;1723 North Lane;Stratford;CT;6614;56248;149587;728
1688;Rose Adams;2001-03-01;22;67;Not in Retirement;F;356 Plum Boulevard;Lone Star;TX;75668;32281;80882;630
1689;Angelo Cook;1934-05-01;89;71;Already in Retirement;M;2 11th Avenue;Sumter;SC;29153;30451;93;686
1690;Yaretzi Cook;1934-04-01;89;62;Already in Retirement;F;7016 Hillside Lane;Canton;NC;28716;28134;2081;674
1691;Susan Diaz;1972-12-01;51;65;Not in Retirement;F;14780 Plum Lane;Bronx;NY;10463;52065;98613;828
1692;Alivia Ryan;1987-07-01;36;67;Not in Retirement;F;2785 Elm Drive;Garden Grove;CA;92844;33212;59638;649
1693;Axl Powell;1967-09-01;56;65;Not in Retirement;M;858 Martin Luther King Drive;North Hollywood;CA;91605;31070;86747;708
1694;Jaxson Anderson;2001-11-01;22;68;Not in Retirement;M;69524 Valley Lane;Marion;KY;42064;29562;31509;757
1695;Jose Thomas;1967-10-01;56;67;Not in Retirement;M;6785 Essex Lane;Gaithersburg;MD;20879;61532;26832;683
1696;Alivia Cook;2002-01-01;21;62;Not in Retirement;F;91 Essex Lane;Alamogordo;NM;88310;30778;73680;681
1697;Kingsley Neufelder;1953-10-01;70;57;Already in Retirement;M;35 Essex Drive;Westfield;NC;27053;27266;19798;777
1698;Ronan Sullivan;1962-05-01;61;69;Not in Retirement;M;241 Hillside Lane;Grand Forks;ND;58201;48750;117616;716
